position,playerId,playerName,minutesPlayed,expected_danger_per_90,danger_passes_per_90,total_danger,total_danger_passes,total_passes
LB,8144,J. Ward-Prowse,9.0,1.068187695412825,10.0,0.1068187695412825,1,8
LCMF,8144,J. Ward-Prowse,396.0,0.1498073282171064,0.9090909090909092,0.6591522441552682,4,55
LCMF3,8144,J. Ward-Prowse,90.0,0.12101363886536919,0.0,0.1210136388653692,0,10
LDMF,8144,J. Ward-Prowse,510.0,0.4625896616596771,2.6470588235294117,2.6213414160715036,15,182
RCMF,8144,J. Ward-Prowse,283.0,0.827648259918436,5.724381625441696,2.6024939728546377,18,149
RCMF3,8144,J. Ward-Prowse,78.0,0.6816964355733671,4.615384615384615,0.5908035774969181,4,49
RDMF,8144,J. Ward-Prowse,338.0,0.7362463399701453,4.5266272189349115,2.7650140323323233,17,159
GK,8156,J. Steele,180.0,0.5872124197836059,0.0,1.1744248395672119,0,96
CB,8221,J. Ward,15.0,0.050766775877758796,0.0,0.0084611293129598,0,1
LCB,8221,J. Ward,15.0,0.0781480583003622,0.0,0.0130246763833937,0,1
RCB3,8221,J. Ward,68.0,0.3085742257946342,1.3235294117647058,0.2331449706003903,1,22
RB,8240,S. Coleman,214.0,0.45421081437118843,2.5233644859813085,1.0800123808381592,6,96
RDMF,8240,S. Coleman,9.0,0.184991437418571,0.0,0.0184991437418571,0,2
AMF,8246,R. Barkley,64.0,0.05734633567284831,0.0,0.04077961647846991,0,9
LCMF,8246,R. Barkley,26.0,0.5683578421609733,3.4615384615384617,0.16419226551317007,1,16
LDMF,8246,R. Barkley,140.0,0.5356381587691552,2.571428571428571,0.8332149136409082,4,88
RCMF,8246,R. Barkley,424.0,0.24479319890108114,0.6367924528301887,1.1532479592673155,3,126
RDMF,8246,R. Barkley,325.0,0.3304959713212255,0.27692307692307694,1.1934576742155365,1,140
RB,8277,K. Walker,989.0,0.6606795345054447,2.366026289180991,7.260133995843164,26,792
RCB,8277,K. Walker,123.0,0.07974619879004334,0.0,0.1089864716797259,0,13
RCB3,8277,K. Walker,6.0,2.2212206082228594,0.0,0.14808137388152395,0,11
LCMF3,8286,M. Luongo,9.0,0.41163294657824,0.0,0.041163294657824,0,4
LDMF,8286,M. Luongo,65.0,0.29251275532655163,0.0,0.2112592121802873,0,19
RCMF,8286,M. Luongo,106.0,0.32120306170737717,0.8490566037735848,0.3783058282331331,1,32
RDMF,8286,M. Luongo,25.0,1.2581608482706752,7.2,0.349489124519632,2,12
RCMF,8319,J. Milner,73.0,0.5480204823578962,3.698630136986301,0.4445055023569603,3,32
RDMF,8319,J. Milner,97.0,0.9163488230199127,7.422680412371134,0.9876203981436837,8,43
RW,8319,J. Milner,2.0,0.510126295670532,0.0,0.0113361399037896,0,1
CB,8360,C. Dawson,411.0,0.4075743312638996,0.21897810218978103,1.861256112771808,1,153
LCB,8360,C. Dawson,542.0,0.47191499003980825,0.8302583025830258,2.841976940017512,5,241
LCB3,8360,C. Dawson,168.0,0.37818320082183643,0.5357142857142857,0.7059419748674279,1,63
RCB,8360,C. Dawson,180.0,0.233258808082735,0.0,0.46651761616547,0,57
RCB3,8360,C. Dawson,17.0,0.8912329301138553,0.0,0.1683439979103949,0,13
LB,8392,N. Clyne,79.0,0.04660243103076163,0.0,0.0409065783492241,0,3
LB5,8392,N. Clyne,9.0,0.078542335590336,0.0,0.0078542335590336,0,1
LCB3,8392,N. Clyne,62.0,0.3820531366559418,1.4516129032258065,0.2631921608074266,1,25
LWB,8392,N. Clyne,106.0,0.24442206441208647,1.6981132075471697,0.2878748758631241,2,17
RB5,8392,N. Clyne,8.0,0.450940357090503,11.25,0.0400835872969336,1,3
RCB3,8392,N. Clyne,246.0,0.5802311581232603,1.4634146341463417,1.5859651655369116,4,139
RWB,8392,N. Clyne,181.0,0.20176009385838659,0.9944751381215469,0.4057619665374219,2,37
RB,8460,A. Smith,1627.0,0.43379754339353743,1.6594960049170253,7.8420955900142815,30,661
RB5,8460,A. Smith,90.0,0.025607340987758697,0.0,0.0256073409877587,0,3
AMF,8501,J. Schlupp,45.0,0.45326794709568863,2.0,0.22663397354784431,1,14
CF,8501,J. Schlupp,17.0,0.2521426575795983,5.294117647058823,0.0476269464317019,1,5
LW,8501,J. Schlupp,24.0,0.015411578491587375,0.0,0.0041097542644233,0,3
LWB,8501,J. Schlupp,7.0,0.7852226168904466,12.857142857142856,0.06107287020259029,1,5
LWF,8501,J. Schlupp,16.0,0.20341487554830845,5.625,0.0361626445419215,1,3
RAMF,8501,J. Schlupp,23.0,0.23175586263483977,0.0,0.0592264982289035,0,9
RCMF3,8501,J. Schlupp,22.0,0.12550086099607133,0.0,0.0306779882434841,0,5
RW,8501,J. Schlupp,10.0,0.330882138598581,0.0,0.036764682066509,0,4
GK,8580,A. McCarthy,450.0,0.32483035415979256,0.4,1.6241517707989628,2,143
LB,8582,A. Cresswell,46.0,0.9455328228880482,5.869565217391304,0.4832723316983357,3,28
LB5,8582,A. Cresswell,16.0,0.3126540809160855,5.625,0.055582947718415196,1,2
LCB3,8582,A. Cresswell,807.0,0.8429579278716005,3.4572490706319705,7.558522753248685,31,572
LWB,8582,A. Cresswell,7.0,0.31442806838892856,0.0,0.02445551643025,0,2
CB,8653,H. Maguire,1539.0,0.6692384673838508,0.7602339181286549,11.44397779226385,13,925
CF,8653,H. Maguire,8.0,0.1819082502522754,0.0,0.0161696222446467,0,1
LCB,8653,H. Maguire,24.0,0.8705455545039525,0.0,0.232145481201054,0,25
RCB,8653,H. Maguire,232.0,0.7751922818253573,0.7758620689655172,1.9982734375942544,2,141
AMF,8677,M. Antonio,37.0,1.1664990204724615,9.72972972972973,0.4795607084164564,4,10
CF,8677,M. Antonio,824.0,0.2918558342381011,2.5121359223300974,2.6721023045799477,23,153
LB,8944,B. Mee,5.0,0.40557694402525507,0.0,0.0225320524458475,0,2
LCB,8944,B. Mee,167.0,0.5304609384566608,0.5389221556886228,0.9842997413584704,1,101
LCB3,8944,B. Mee,29.0,0.19404531970555405,0.0,0.0625257141273452,0,9
RB,8945,K. Trippier,1213.0,1.0581456728187255,5.713107996702391,14.261452234767933,77,1098
RB5,8945,K. Trippier,35.0,0.07145813474373344,0.0,0.027789274622563004,0,3
RCB3,8945,K. Trippier,125.0,0.8003916647506247,4.32,1.1116550899314233,6,89
RWB,8945,K. Trippier,34.0,0.8669073138223115,5.294117647058823,0.3274983185550954,2,35
AMF,8955,D. Ings,12.0,0.208699895329212,0.0,0.0278266527105616,0,4
CF,8955,D. Ings,276.0,0.34670722372644286,1.9565217391304348,1.0632354860944246,6,70
LCMF3,8955,D. Ings,12.0,0.1663171007035455,0.0,0.0221756134271394,0,3
LW,8955,D. Ings,20.0,0.6045187654188436,4.5,0.13433750342640968,1,6
LWF,8955,D. Ings,26.0,0.1703636708507737,0.0,0.0492161715791124,0,5
RDMF,8955,D. Ings,14.0,0.17475041957511084,0.0,0.027183398600572797,0,2
DMF,8981,W. Hughes,164.0,0.3467733181621739,2.74390243902439,0.6318980464288502,5,22
LCMF,8981,W. Hughes,621.0,0.38021729784093694,2.028985507246377,2.6234993551024646,14,187
LCMF3,8981,W. Hughes,169.0,0.2786110035288664,2.662721893491124,0.5231695510708714,5,17
RCMF,8981,W. Hughes,1752.0,0.44782013882665184,2.8253424657534243,8.717565369158821,55,692
RCMF3,8981,W. Hughes,87.0,0.05127147424350682,0.0,0.0495624251020566,0,7
RDMF,8981,W. Hughes,5.0,2.0046884762217925,36.0,0.1113715820123218,2,4
GK,9022,C. Walton,630.0,0.34298614489546764,0.0,2.4009030142682732,0,231
CB,9097,L. Dunk,360.0,0.39523972486523806,0.75,1.5809588994609522,3,147
LB,9097,L. Dunk,90.0,0.0315226735129852,0.0,0.0315226735129852,0,4
LCB,9097,L. Dunk,1621.0,0.8266540825824367,0.9438618136952499,14.888958531845887,17,1384
RCB,9097,L. Dunk,481.0,0.6156502985721821,1.496881496881497,3.2903088179246622,8,289
LB,9164,C. Taylor,253.0,0.694651005535605,2.4901185770750986,1.9527411600056452,7,145
LCB3,9164,C. Taylor,139.0,0.47329777087580255,0.6474820143884893,0.7309821127970728,1,69
CF,9206,C. Wood,2970.0,0.1751782011537027,0.8787878787878787,5.780880638072189,29,391
RWF,9206,C. Wood,90.0,0.0067561459501767,0.0,0.0067561459501767,0,1
SS,9206,C. Wood,601.0,0.042226505705588536,0.1497504159733777,0.2819792214339857,1,32
LCB,9380,J. Stones,226.0,0.7049783834154969,0.39823008849557523,1.7702790516878033,1,177
LCMF,9380,J. Stones,45.0,0.2936441397600138,0.0,0.1468220698800069,0,21
RCB,9380,J. Stones,299.0,0.44808952372897287,0.0,1.4886529732773655,0,191
CB,9433,J. Tarkowski,270.0,0.037546284279289265,0.33333333333333337,0.1126388528378678,1,9
RCB,9433,J. Tarkowski,2922.0,0.45192078832560606,1.1704312114989734,14.672361594304677,38,1240
AMF,9624,T. Cairney,65.0,0.5288054703786812,0.0,0.3819150619401587,0,34
DMF,9624,T. Cairney,30.0,0.4317538442557041,3.0,0.1439179480852347,1,11
LCMF,9624,T. Cairney,117.0,0.9624432748684009,6.153846153846154,1.2511762573289211,8,130
LCMF3,9624,T. Cairney,26.0,0.48164479929320714,0.0,0.1391418309069265,0,20
LDMF,9624,T. Cairney,355.0,0.593656377635705,2.788732394366197,2.3416446006741696,11,205
RCMF,9624,T. Cairney,60.0,0.6151253347757014,0.0,0.41008355651713424,0,52
RCMF3,9624,T. Cairney,40.0,0.9323604278986005,4.5,0.414382412399378,2,33
RDMF,9624,T. Cairney,200.0,0.8387478999363132,3.1500000000000004,1.8638842220806957,7,122
LB,9683,C. Townsend,262.0,0.3020501007344704,2.0610687022900764,0.8793014043603473,6,73
LB5,9683,C. Townsend,138.0,0.13044253467994257,0.6521739130434783,0.20001188650924528,1,18
LWB,9683,C. Townsend,81.0,0.7206847211155334,4.444444444444445,0.6486162490039801,4,33
GK,9956,D. Bentley,180.0,0.2327941391171148,0.0,0.46558827823422955,0,49
GK,10131,J. Pickford,3420.0,0.35619825665743093,0.39473684210526316,13.535533752982378,15,1462
GK,10153,S. Johnstone,630.0,0.3443143461275711,0.0,2.4102004228929976,0,260
AMF,11051,J. Grealish,100.0,0.45537389203451123,1.8,0.5059709911494569,2,62
LAMF,11051,J. Grealish,326.0,0.6393844198441858,6.349693251533742,2.315992454102273,23,166
LCMF3,11051,J. Grealish,20.0,0.10093410762499577,0.0,0.022429801694443502,0,2
LDMF,11051,J. Grealish,105.0,0.48749498773544053,2.571428571428571,0.5687441523580139,3,65
LW,11051,J. Grealish,134.0,0.5155598213610566,5.3731343283582085,0.7676112895820175,8,69
LWB,11051,J. Grealish,95.0,0.631378894671325,4.7368421052631575,0.6664554999308431,5,52
LWF,11051,J. Grealish,20.0,0.33359392913202357,4.5,0.0741319842515608,1,10
CF,11066,R. Sterling,3.0,1.301043200423475,0.0,0.0433681066807825,0,4
LAMF,11066,R. Sterling,63.0,0.26872761012727003,2.8571428571428568,0.188109327089089,2,18
LCMF,11066,R. Sterling,14.0,0.07766858162247686,0.0,0.0120817793634964,0,1
LW,11066,R. Sterling,117.0,0.5594018414749832,6.153846153846154,0.7272223939174782,8,47
LWF,11066,R. Sterling,134.0,0.4481839797247044,2.6865671641791042,0.6672961475901155,4,42
RAMF,11066,R. Sterling,37.0,0.34382752030726593,2.4324324324324325,0.14135131390409822,1,9
RW,11066,R. Sterling,18.0,1.204198599325983,10.0,0.2408397198651966,2,12
RWB,11066,R. Sterling,37.0,0.1913566924103176,2.4324324324324325,0.0786688624353528,1,1
RWF,11066,R. Sterling,183.0,0.464972712483932,4.426229508196721,0.9454445153839951,9,67
DMF,11270,Sam Morsy,179.0,0.24349172266054916,2.513966480446927,0.48427798173598113,5,32
LCMF,11270,Sam Morsy,180.0,0.3229881593059206,0.5,0.6459763186118412,1,60
RCMF,11270,Sam Morsy,983.0,0.2946417307554607,0.5493387589013224,3.2181424592513093,6,306
RDMF,11270,Sam Morsy,2057.0,0.4593614334952041,1.6188624210014584,10.498960763329276,37,983
CF,11669,C. Wilson,288.0,0.12423989403786903,0.9375,0.3975676609211809,3,35
LWF,11669,C. Wilson,28.0,0.056282316875006476,0.0,0.017510054138890903,0,4
RCMF3,11669,C. Wilson,21.0,0.01690815987412886,0.0,0.0039452373039634,0,1
SS,11669,C. Wilson,96.0,0.1360301616412693,0.9375,0.1450988390840206,1,13
GK,12242,N. Pope,2520.0,0.273876888223727,0.25,7.668552870264357,7,712
RB,12379,B. Godfrey,46.0,0.21638795317983198,0.0,0.110598287180803,0,11
RB5,12379,B. Godfrey,54.0,0.08347415487831034,0.0,0.0500844929269862,0,4
RCB3,12379,B. Godfrey,64.0,0.7616887758968405,1.40625,0.5416453517488643,1,40
CF,12829,J. Vardy,2496.0,0.17638427339815665,1.3341346153846154,4.891723848908878,37,285
SS,12829,J. Vardy,331.0,0.22782825586770164,1.0876132930513596,0.8379016965801026,4,47
AMF,14705,N. Füllkrug,48.0,0.1082181389625148,1.875,0.057716340780007896,1,3
CF,14705,N. Füllkrug,822.0,0.2539366234875222,2.18978102189781,2.319287827852703,20,154
LCMF,14705,N. Füllkrug,42.0,0.6087105369920494,2.142857142857143,0.2840649172629564,1,6
RAMF,14705,N. Füllkrug,20.0,0.11889328194156598,0.0,0.026420729320348,0,3
SS,14705,N. Füllkrug,23.0,0.10452283122220982,0.0,0.026711390201231398,0,2
GK,14768,B. Leno,3420.0,0.3908297713688751,0.13157894736842105,14.851531312017254,5,1271
AMF,14808,İ. Gündoğan,369.0,0.49475955789161946,4.146341463414634,2.02851418735564,17,143
DMF,14808,İ. Gündoğan,319.0,0.4570499585126381,1.974921630094044,1.6199881862836838,7,163
LAMF,14808,İ. Gündoğan,90.0,0.5677785389639232,1.0,0.5677785389639232,1,55
LCMF,14808,İ. Gündoğan,544.0,0.498585983440372,3.4742647058823533,3.0136752776840265,21,229
LCMF3,14808,İ. Gündoğan,254.0,0.4762292580443904,1.4173228346456692,1.3440247949252797,4,145
LDMF,14808,İ. Gündoğan,970.0,0.6215791261319719,3.2474226804123707,6.699241692755696,35,629
LW,14808,İ. Gündoğan,90.0,0.022454850143769897,0.0,0.0224548501437699,0,2
RCMF,14808,İ. Gündoğan,270.0,0.37251798062310987,5.333333333333334,1.1175539418693297,16,97
RDMF,14808,İ. Gündoğan,289.0,0.6055496845743117,3.42560553633218,1.9444873204664006,11,181
