matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,shotId_1,shotX_1,shotY_1,shotIsGoal_1,shotXG_1,shotId_2,shotX_2,shotY_2,shotIsGoal_2,shotXG_2,shotId_3,shotX_3,shotY_3,shotIsGoal_3,shotXG_3,shotId_4,shotX_4,shotY_4,shotIsGoal_4,shotXG_4,model_xG_1,model_xG_2,model_xG_3,model_xG_4
5588082,2263914289,1609,302292,905,43,64,46,52,True,2263914298.0,81.0,67.0,False,0.05244,,,,,,,,,,,,,,,,0.054391535412862846,,,
5588082,2263914291,1609,217031,908,54,47,69,20,True,2263914298.0,81.0,67.0,False,0.05244,,,,,,,,,,,,,,,,0.05526302613242362,,,
5588082,2263914292,1609,379209,910,69,20,80,10,True,2263914298.0,81.0,67.0,False,0.05244,,,,,,,,,,,,,,,,0.029814965169517538,,,
5588082,2263914296,1609,555939,916,86,29,85,46,True,2263914298.0,81.0,67.0,False,0.05244,,,,,,,,,,,,,,,,0.030739403932953546,,,
5588082,2263914322,1609,217031,1060,63,67,59,80,True,2263914331.0,84.0,66.0,False,0.07586,,,,,,,,,,,,,,,,0.06191724219061856,,,
5588082,2263914323,1609,446423,1063,59,80,60,86,True,2263914331.0,84.0,66.0,False,0.07586,,,,,,,,,,,,,,,,0.05564812433218336,,,
5588082,2263914325,1609,302292,1067,60,86,74,93,True,2263914331.0,84.0,66.0,False,0.07586,,,,,,,,,,,,,,,,0.05227058033022136,,,
5588082,2263914326,1609,446423,1070,74,93,76,65,True,2263914331.0,84.0,66.0,False,0.07586,,,,,,,,,,,,,,,,0.041363122104799754,,,
5588082,2263914327,1609,520291,1073,76,65,86,55,True,2263914331.0,84.0,66.0,False,0.07586,,,,,,,,,,,,,,,,0.06112231889806513,,,
5588082,2263914336,1609,302292,1099,87,100,95,83,True,2263914341.0,85.0,44.0,False,0.05607,,,,,,,,,,,,,,,,0.09869608882092101,,,
