player_id,player_name,team_id,position,total_minutes_played,total_matches_played,match_ids
579007,K. McAteer,1631,Winger,870,14,"5588089,5588172,5588196,5588216,5588226,5588236,5588284,5588295,5588392,5588419,5588427,5588436,5588447,5588450"
579022,Ali Al Hamadi,1634,Striker,184,11,"5588081,5588096,5588104,5588195,5588215,5588225,5588239,5588245,5588250,5588265,5588274"
579408,R. Højlund,1611,Striker,2034,31,"5588122,5588136,5588141,5588154,5588169,5588174,5588185,5588195,5588210,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588328,5588333,5588349,5588355,5588366,5588373,5588387,5588396,5588407,5588411,5588434,5588444,5588454"
579408,R. Højlund,1611,Winger,29,1,5588316
579610,G. Rutter,1651,Midfielder,675,11,"5588121,5588143,5588232,5588252,5588260,5588272,5588283,5588339,5588341,5588351,5588367"
579610,G. Rutter,1651,Striker,491,7,"5588112,5588163,5588173,5588181,5588249,5588296,5588318"
579610,G. Rutter,1651,Winger,561,10,"5588092,5588100,5588133,5588155,5588192,5588201,5588214,5588226,5588302,5588321"
580755,L. Delap,1634,Striker,2640,37,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588152,5588162,5588172,5588187,5588195,5588206,5588215,5588225,5588239,5588250,5588265,5588274,5588283,5588294,5588305,5588315,5588320,5588335,5588349,5588353,5588365,5588371,5588385,5588393,5588405,5588416,5588426,5588432,5588447,5588452"
580990,Beto,1623,Midfielder,32,2,"5588263,5588282"
580990,Beto,1623,Striker,1580,28,"5588083,5588098,5588103,5588110,5588166,5588177,5588188,5588193,5588205,5588223,5588243,5588271,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431,5588446,5588455"
582090,B. Traoré,1629,Midfielder,6,1,5588374
583655,C. Okoli,1631,,4,1,5588254
583655,C. Okoli,1631,Central Defender,1145,17,"5588105,5588113,5588124,5588130,5588147,5588157,5588167,5588196,5588200,5588236,5588266,5588270,5588314,5588324,5588336,5588376,5588392"
583655,C. Okoli,1631,Midfielder,5,1,5588436
583656,A. Diallo,1611,Full Back,632,8,"5588195,5588205,5588210,5588227,5588289,5588422,5588434,5588454"
583656,A. Diallo,1611,Midfielder,439,5,"5588247,5588259,5588267,5588275,5588304"
583656,A. Diallo,1611,Winger,873,13,"5588080,5588092,5588106,5588117,5588122,5588136,5588169,5588174,5588185,5588235,5588296,5588316,5588444"
584520,Nico González,1625,Midfielder,768,11,"5588326,5588337,5588343,5588356,5588367,5588376,5588395,5588403,5588428,5588448,5588451"
586585,M. Gusto,1610,Central Defender,21,1,5588435
586585,M. Gusto,1610,Full Back,1862,28,"5588088,5588099,5588102,5588133,5588144,5588153,5588164,5588174,5588182,5588202,5588219,5588228,5588233,5588243,5588253,5588265,5588273,5588292,5588306,5588313,5588321,5588331,5588347,5588360,5588375,5588381,5588393,5588404"
586585,M. Gusto,1610,Midfielder,19,1,5588424
586585,M. Gusto,1610,Winger,27,2,"5588444,5588456"
586894,I. Ndiaye,1623,Midfielder,90,1,5588426
586894,I. Ndiaye,1623,Winger,2377,32,"5588083,5588098,5588103,5588110,5588124,5588134,5588146,5588152,5588166,5588177,5588188,5588193,5588205,5588213,5588223,5588230,5588243,5588255,5588263,5588271,5588282,5588293,5588302,5588314,5588379,5588383,5588397,5588403,5588413,5588431,5588446,5588455"
589075,M. Wieffer,1651,Full Back,554,9,"5588339,5588372,5588382,5588401,5588412,5588423,5588439,5588443,5588458"
589075,M. Wieffer,1651,Midfielder,553,16,"5588083,5588121,5588133,5588143,5588155,5588163,5588173,5588192,5588201,5588214,5588226,5588232,5588249,5588341,5588351,5588367"
589103,Matheus Nunes,1625,Full Back,1253,15,"5588109,5588235,5588281,5588294,5588306,5588310,5588343,5588356,5588376,5588387,5588403,5588415,5588428,5588448,5588451"
589103,Matheus Nunes,1625,Midfielder,30,4,"5588096,5588148,5588159,5588217"
589103,Matheus Nunes,1625,Striker,6,1,5588326
589103,Matheus Nunes,1625,Winger,414,6,"5588116,5588168,5588170,5588181,5588204,5588222"
590703,I. Zabarnyi,1659,Central Defender,3116,36,"5588085,5588091,5588103,5588111,5588125,5588131,5588147,5588150,5588161,5588170,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
590781,J. van Hecke,1651,Central Defender,2968,34,"5588083,5588092,5588100,5588112,5588121,5588155,5588163,5588173,5588181,5588192,5588201,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588401,5588423,5588439,5588443,5588458"
590874,Toti,1629,Central Defender,2530,30,"5588082,5588099,5588139,5588142,5588159,5588163,5588179,5588189,5588194,5588209,5588213,5588229,5588239,5588246,5588259,5588319,5588325,5588332,5588345,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
590874,Toti,1629,Full Back,90,1,5588108
592655,L. Davis,1634,Full Back,2756,33,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588152,5588162,5588172,5588187,5588195,5588206,5588215,5588225,5588239,5588245,5588250,5588265,5588274,5588283,5588294,5588305,5588315,5588335,5588349,5588353,5588365,5588385,5588393,5588405,5588447,5588452"
594120,J. O'Brien,1623,Central Defender,372,5,"5588205,5588413,5588426,5588446,5588455"
594120,J. O'Brien,1623,Full Back,1212,15,"5588110,5588223,5588282,5588293,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403"
594968,Rodrigo Gomes,1629,,1,1,5588163
594968,Rodrigo Gomes,1629,Central Defender,22,1,5588268
594968,Rodrigo Gomes,1629,Full Back,710,18,"5588194,5588213,5588229,5588246,5588259,5588279,5588288,5588292,5588309,5588319,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
594968,Rodrigo Gomes,1629,Winger,191,5,"5588082,5588099,5588120,5588189,5588209"
595115,N. Butler-Oyedeji,1609,Striker,10,1,5588405
595249,André,1629,Midfielder,2482,32,"5588119,5588120,5588139,5588142,5588159,5588163,5588194,5588209,5588213,5588229,5588239,5588246,5588259,5588268,5588288,5588292,5588309,5588319,5588325,5588332,5588345,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
595249,André,1629,Striker,14,1,5588108
596942,K. Lewis-Potter,1669,Full Back,2599,30,"5588116,5588128,5588180,5588193,5588200,5588211,5588221,5588233,5588241,5588252,5588261,5588277,5588281,5588291,5588303,5588312,5588329,5588336,5588340,5588350,5588362,5588377,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
596942,K. Lewis-Potter,1669,Winger,507,8,"5588087,5588095,5588101,5588132,5588142,5588154,5588162,5588171"
598178,João Gomes,1629,Midfielder,2822,34,"5588082,5588099,5588108,5588119,5588120,5588139,5588142,5588159,5588163,5588179,5588189,5588194,5588209,5588213,5588246,5588259,5588268,5588279,5588288,5588292,5588309,5588325,5588332,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
598178,João Gomes,1629,Winger,168,2,"5588229,5588345"
599817,João Pedro,1651,Midfielder,554,8,"5588083,5588100,5588121,5588249,5588302,5588318,5588382,5588392"
599817,João Pedro,1651,Striker,1372,18,"5588092,5588181,5588192,5588201,5588214,5588226,5588232,5588252,5588260,5588272,5588283,5588296,5588321,5588339,5588341,5588351,5588367,5588372"
599817,João Pedro,1651,Winger,61,1,5588401
600184,E. Fernández,1610,Midfielder,2883,35,"5588088,5588099,5588102,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588219,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588381,5588393,5588404,5588413,5588424,5588444,5588456"
600184,E. Fernández,1610,Winger,90,1,5588435
600189,J. Enciso,1634,Midfielder,317,4,"5588315,5588353,5588365,5588393"
600189,J. Enciso,1634,Striker,188,3,"5588405,5588416,5588447"
600189,J. Enciso,1634,Winger,374,6,"5588305,5588320,5588371,5588385,5588426,5588432"
600189,J. Enciso,1651,Midfielder,241,6,"5588100,5588112,5588143,5588232,5588252,5588260"
600189,J. Enciso,1651,Striker,68,4,"5588092,5588155,5588249,5588296"
600189,J. Enciso,1651,Winger,31,2,"5588133,5588163"
600432,J. Durán,1614,Midfielder,99,3,"5588161,5588178,5588202"
600432,J. Durán,1614,Striker,639,17,"5588086,5588090,5588105,5588110,5588120,5588135,5588141,5588151,5588184,5588191,5588211,5588220,5588237,5588240,5588256,5588290,5588300"
601998,T. Collyer,1611,Midfielder,197,5,"5588106,5588289,5588296,5588304,5588366"
601998,T. Collyer,1611,Winger,18,1,5588355
604320,J. Branthwaite,1623,Central Defender,2525,30,"5588134,5588166,5588177,5588188,5588193,5588205,5588213,5588223,5588230,5588243,5588255,5588263,5588271,5588282,5588293,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431,5588446"
604763,D. Udogie,1624,Full Back,1935,25,"5588089,5588098,5588107,5588118,5588128,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588257,5588268,5588335,5588343,5588357,5588364,5588375,5588414,5588458"
606741,J. Philogene,1614,Winger,439,11,"5588086,5588110,5588135,5588141,5588151,5588178,5588184,5588191,5588202,5588211,5588220"
606741,J. Philogene,1634,Full Back,90,1,5588349
606741,J. Philogene,1634,Winger,400,9,"5588294,5588305,5588315,5588335,5588353,5588365,5588371,5588385,5588393"
607630,Igor Thiago,1669,Midfielder,37,2,"5588432,5588442"
607630,Igor Thiago,1669,Striker,161,5,"5588193,5588200,5588211,5588221,5588422"
607630,Igor Thiago,1669,Winger,14,1,5588459
607944,P. Sarr,1624,Midfielder,1974,35,"5588089,5588098,5588107,5588118,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588308,5588312,5588328,5588343,5588357,5588375,5588388,5588399,5588408,5588414,5588429,5588438,5588441,5588458"
607944,P. Sarr,1624,Winger,25,1,5588128
609113,R. Lavia,1610,Midfielder,838,16,"5588088,5588133,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588287,5588360,5588413,5588424,5588435,5588444,5588456"
614501,M. Caicedo,1610,Full Back,531,6,"5588202,5588228,5588287,5588413,5588424,5588435"
614501,M. Caicedo,1610,Midfielder,2825,32,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588219,5588233,5588243,5588253,5588265,5588273,5588292,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588381,5588393,5588404,5588444,5588456"
614647,Danilo,1642,Midfielder,252,6,"5588085,5588318,5588323,5588342,5588408,5588449"
614647,Danilo,1642,Winger,43,2,"5588365,5588373"
616591,E. Ferguson,1633,Striker,184,8,"5588329,5588330,5588344,5588358,5588363,5588374,5588409,5588429"
616591,E. Ferguson,1651,,8,1,5588173
616591,E. Ferguson,1651,Full Back,14,1,5588121
616591,E. Ferguson,1651,Striker,281,10,"5588112,5588133,5588155,5588163,5588192,5588201,5588214,5588226,5588232,5588318"
616591,E. Ferguson,1651,Winger,11,1,5588249
619725,O. Bobb,1625,Striker,15,1,5588395
619725,O. Bobb,1625,Winger,13,2,"5588376,5588448"
619727,S. Edozie,1619,Full Back,50,1,5588084
619727,S. Edozie,1619,Winger,26,1,5588097
619747,L. Colwill,1610,Central Defender,3150,35,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588393,5588404,5588413,5588424,5588435,5588444,5588456"
619987,P. Dorgu,1611,Full Back,853,12,"5588328,5588333,5588349,5588373,5588387,5588396,5588407,5588411,5588422,5588434,5588444,5588454"
620468,J. Greaves,1634,Central Defender,1846,21,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588215,5588250,5588265,5588274,5588283,5588305,5588315,5588320,5588335,5588349,5588353,5588365,5588447,5588452"
620468,J. Greaves,1634,Full Back,360,4,"5588405,5588416,5588426,5588432"
621113,L. Hall,1613,Full Back,2211,27,"5588084,5588091,5588107,5588119,5588123,5588137,5588146,5588155,5588164,5588175,5588186,5588198,5588203,5588218,5588221,5588236,5588245,5588256,5588267,5588278,5588288,5588297,5588307,5588317,5588326,5588338,5588348"
621262,Y. Yarmoliuk,1669,Midfielder,1422,29,"5588116,5588128,5588132,5588142,5588154,5588171,5588180,5588193,5588200,5588211,5588221,5588233,5588252,5588261,5588277,5588281,5588329,5588336,5588340,5588362,5588377,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
621262,Y. Yarmoliuk,1669,Winger,106,2,"5588291,5588303"
622113,Chiquinho,1629,Winger,11,1,5588082
622200,J. Quansah,1612,Central Defender,367,6,"5588081,5588234,5588269,5588325,5588424,5588443"
622200,J. Quansah,1612,Full Back,177,7,"5588204,5588218,5588337,5588348,5588354,5588361,5588394"
622234,J. Stansfield,1616,Striker,3,1,5588080
622236,D. Scarlett,1624,Striker,49,3,"5588312,5588335,5588364"
622482,B. Verbruggen,1651,Goalkeeper,3240,36,"5588100,5588112,5588121,5588133,5588143,5588155,5588163,5588173,5588181,5588192,5588201,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
623374,T. Iroegbunam,1623,Midfielder,643,18,"5588083,5588098,5588103,5588110,5588124,5588146,5588223,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588403,5588426,5588431"
623641,E. Agbadou,1629,Central Defender,1411,16,"5588288,5588292,5588309,5588319,5588325,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
625787,M. van de Ven,1624,Central Defender,1022,13,"5588089,5588098,5588118,5588128,5588136,5588143,5588158,5588165,5588228,5588357,5588375,5588408,5588458"
627012,Murillo,1642,Central Defender,3189,36,"5588085,5588097,5588108,5588115,5588121,5588138,5588144,5588156,5588167,5588176,5588186,5588190,5588206,5588217,5588227,5588237,5588241,5588257,5588279,5588285,5588298,5588301,5588318,5588323,5588338,5588342,5588356,5588365,5588373,5588380,5588397,5588408,5588417,5588425,5588449,5588456"
627131,J. Hill,1659,Central Defender,175,2,"5588341,5588357"
627131,J. Hill,1659,Full Back,277,6,"5588264,5588271,5588287,5588332,5588362,5588389"
627131,J. Hill,1659,Midfielder,22,2,"5588225,5588247"
630651,B. Gruda,1651,Full Back,30,2,"5588173,5588367"
630651,B. Gruda,1651,Midfielder,218,8,"5588214,5588232,5588339,5588372,5588382,5588412,5588423,5588439"
630651,B. Gruda,1651,Striker,148,2,"5588443,5588458"
630651,B. Gruda,1651,Winger,365,9,"5588143,5588163,5588181,5588249,5588252,5588260,5588272,5588302,5588392"
631619,C. Bradley,1612,Central Defender,29,1,5588384
631619,C. Bradley,1612,Full Back,782,17,"5588081,5588095,5588106,5588115,5588184,5588199,5588223,5588275,5588311,5588325,5588361,5588394,5588406,5588424,5588433,5588443,5588453"
631619,C. Bradley,1612,Winger,4,1,5588173
633277,B. El Khannouss,1631,Midfielder,942,14,"5588105,5588124,5588130,5588157,5588167,5588226,5588236,5588246,5588266,5588314,5588336,5588344,5588406,5588419"
633277,B. El Khannouss,1631,Striker,531,7,"5588254,5588270,5588284,5588295,5588308,5588324,5588392"
633277,B. El Khannouss,1631,Winger,756,11,"5588172,5588185,5588196,5588216,5588352,5588366,5588376,5588386,5588427,5588436,5588447"
635038,H. Elliott,1612,Midfielder,417,14,"5588234,5588254,5588269,5588275,5588291,5588305,5588354,5588384,5588406,5588414,5588424,5588433,5588443,5588453"
635038,H. Elliott,1612,Winger,27,4,"5588095,5588204,5588248,5588337"
639248,D. Mubama,1625,Striker,29,1,5588294
644809,Matheus França,1628,Full Back,23,1,5588378
644809,Matheus França,1628,Midfielder,33,1,5588445
644809,Matheus França,1628,Striker,17,1,5588395
644809,Matheus França,1628,Winger,2,1,5588453
645032,Youssef Chermiti,1623,Midfielder,32,3,"5588363,5588379,5588426"
645032,Youssef Chermiti,1623,Striker,31,1,5588413
645877,Y. Mosquera,1629,Central Defender,442,5,"5588082,5588099,5588108,5588119,5588120"
646204,C. Alcaraz,1619,Midfielder,16,1,5588084
646204,C. Alcaraz,1623,Midfielder,319,6,"5588223,5588322,5588333,5588340,5588446,5588455"
646204,C. Alcaraz,1623,Winger,482,9,"5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431"
648855,R. Edwards,1619,Central Defender,19,1,5588219
653138,R. Sosa,1642,Full Back,38,2,"5588301,5588380"
653138,R. Sosa,1642,Midfielder,100,4,"5588108,5588121,5588138,5588298"
653138,R. Sosa,1642,Winger,266,13,"5588156,5588167,5588176,5588186,5588190,5588206,5588217,5588257,5588263,5588373,5588408,5588417,5588425"
653425,L. Bogarde,1614,Central Defender,127,2,"5588331,5588346"
653425,L. Bogarde,1614,Full Back,215,3,"5588105,5588110,5588191"
653425,L. Bogarde,1614,Midfielder,152,3,"5588290,5588319,5588361"
653730,A. Khusanov,1625,Central Defender,504,6,"5588306,5588326,5588337,5588343,5588356,5588367"
653894,Kim Ji-Soo,1669,Central Defender,37,2,"5588252,5588261"
653894,Kim Ji-Soo,1669,Full Back,5,1,5588350
654893,A. Wharton,1628,Midfielder,1348,20,"5588087,5588093,5588102,5588113,5588122,5588134,5588145,5588165,5588316,5588322,5588334,5588346,5588353,5588368,5588378,5588382,5588395,5588402,5588410,5588425"
656446,M. Kerkez,1659,Full Back,3342,38,"5588085,5588091,5588103,5588111,5588125,5588131,5588147,5588150,5588161,5588170,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
656521,Carlos Forbs,1629,Full Back,5,1,5588246
656521,Carlos Forbs,1629,Midfielder,6,1,5588419
656521,Carlos Forbs,1629,Striker,53,2,"5588159,5588268"
656521,Carlos Forbs,1629,Winger,224,6,"5588119,5588139,5588142,5588163,5588209,5588279"
656601,L. Ugochukwu,1619,Midfielder,1713,26,"5588117,5588127,5588131,5588177,5588189,5588199,5588244,5588258,5588262,5588277,5588289,5588298,5588307,5588315,5588327,5588339,5588354,5588369,5588378,5588388,5588398,5588409,5588418,5588427,5588437,5588457"
656947,O. Hutchinson,1634,Midfielder,1202,15,"5588104,5588112,5588127,5588135,5588152,5588187,5588195,5588215,5588245,5588265,5588283,5588305,5588320,5588349,5588353"
656947,O. Hutchinson,1634,Striker,263,3,"5588149,5588250,5588335"
656947,O. Hutchinson,1634,Winger,1131,13,"5588081,5588096,5588172,5588206,5588225,5588239,5588294,5588315,5588365,5588426,5588432,5588447,5588452"
657854,W. Odobert,1624,Midfielder,133,2,"5588441,5588458"
657854,W. Odobert,1624,Winger,747,14,"5588098,5588107,5588118,5588328,5588335,5588343,5588357,5588364,5588375,5588388,5588408,5588414,5588429,5588438"
658308,Mateus Fernandes,1619,Midfielder,1885,23,"5588097,5588101,5588127,5588131,5588157,5588199,5588201,5588219,5588220,5588244,5588258,5588262,5588298,5588307,5588315,5588327,5588339,5588354,5588388,5588398,5588409,5588437,5588457"
658308,Mateus Fernandes,1619,Striker,198,3,"5588117,5588289,5588369"
658308,Mateus Fernandes,1619,Winger,846,10,"5588140,5588168,5588177,5588189,5588238,5588347,5588378,5588418,5588427,5588446"
658798,R. Lewis,1625,Full Back,1470,20,"5588088,5588116,5588148,5588159,5588168,5588170,5588181,5588222,5588240,5588255,5588266,5588276,5588294,5588326,5588337,5588356,5588367,5588387,5588395,5588437"
658798,R. Lewis,1625,Midfielder,372,7,"5588096,5588109,5588137,5588197,5588217,5588376,5588428"
658798,R. Lewis,1625,Winger,79,1,5588204
659056,K. Sulemana,1619,Full Back,16,2,"5588168,5588220"
659056,K. Sulemana,1619,Midfielder,174,4,"5588262,5588298,5588315,5588409"
659056,K. Sulemana,1619,Striker,184,4,"5588201,5588258,5588437,5588446"
659056,K. Sulemana,1619,Winger,1096,16,"5588157,5588219,5588238,5588277,5588289,5588327,5588339,5588347,5588354,5588369,5588378,5588388,5588398,5588418,5588427,5588457"
661732,Savinho,1625,Full Back,72,1,5588096
661732,Savinho,1625,Midfielder,21,1,5588240
661732,Savinho,1625,Winger,1715,27,"5588088,5588116,5588126,5588137,5588159,5588168,5588181,5588197,5588204,5588217,5588222,5588235,5588255,5588266,5588276,5588281,5588310,5588326,5588337,5588343,5588356,5588367,5588376,5588395,5588403,5588437,5588451"
669602,N. Jackson,1610,Striker,2246,30,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588292,5588306,5588313,5588375,5588381,5588393,5588404,5588413,5588424,5588435"
677949,Y. Ayari,1651,Midfielder,1975,32,"5588092,5588100,5588112,5588133,5588163,5588173,5588181,5588192,5588201,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
677949,Y. Ayari,1651,Winger,93,2,"5588083,5588155"
681063,M. Tel,1624,Midfielder,16,1,5588375
681063,M. Tel,1624,Striker,330,5,"5588328,5588335,5588343,5588388,5588441"
681063,M. Tel,1624,Winger,588,7,"5588364,5588399,5588408,5588414,5588429,5588438,5588458"
688446,Chadi Riad,1628,Central Defender,90,1,5588093
689107,Renato Veiga,1610,Full Back,126,6,"5588088,5588099,5588133,5588153,5588219,5588228"
689107,Renato Veiga,1610,Midfielder,90,1,5588111
692543,A. Garnacho,1611,Midfielder,653,12,"5588227,5588247,5588259,5588267,5588275,5588304,5588333,5588349,5588373,5588396,5588407,5588411"
692543,A. Garnacho,1611,Winger,1616,24,"5588080,5588092,5588106,5588117,5588122,5588136,5588141,5588154,5588169,5588174,5588185,5588195,5588205,5588210,5588289,5588296,5588316,5588328,5588355,5588366,5588387,5588422,5588434,5588444"
692544,K. Mainoo,1611,Midfielder,1489,22,"5588080,5588092,5588106,5588117,5588122,5588136,5588141,5588205,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588396,5588407,5588411,5588422,5588444"
692544,K. Mainoo,1611,Striker,70,1,5588316
692544,K. Mainoo,1611,Winger,142,2,"5588434,5588454"
693147,A. Pond,1629,Central Defender,1,1,5588194
698840,Dango Ouattara,1659,Full Back,63,2,"5588103,5588192"
698840,Dango Ouattara,1659,Midfielder,49,1,5588147
698840,Dango Ouattara,1659,Striker,638,8,"5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357"
698840,Dango Ouattara,1659,Winger,1330,21,"5588085,5588091,5588125,5588131,5588150,5588161,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588362,5588371,5588389,5588391,5588402,5588411,5588420"
698930,,1633,,4,1,5588231
698931,L. Orford,1633,Midfielder,59,2,"5588299,5588313"
700018,M. Kayode,1669,Full Back,545,11,"5588312,5588336,5588340,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
700018,M. Kayode,1669,Winger,8,1,5588329
707333,V. Kristiansen,1631,Full Back,2410,29,"5588089,5588094,5588105,5588113,5588124,5588130,5588147,5588157,5588172,5588185,5588196,5588216,5588226,5588236,5588246,5588254,5588266,5588284,5588295,5588308,5588314,5588324,5588336,5588344,5588352,5588366,5588376,5588386,5588436"
707333,V. Kristiansen,1631,Winger,88,1,5588450
719786,C. Baleba,1651,Central Defender,180,2,"5588392,5588412"
719786,C. Baleba,1651,Midfielder,2520,32,"5588092,5588100,5588112,5588121,5588133,5588143,5588155,5588163,5588181,5588192,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588401,5588423,5588439,5588443,5588458"
724763,Z. Silcott-Duberry,1659,Striker,6,1,5588301
729649,A. Fatawu,1631,,2,1,5588130
729649,A. Fatawu,1631,Full Back,40,1,5588157
729649,A. Fatawu,1631,Striker,23,1,5588113
729649,A. Fatawu,1631,Winger,537,8,"5588089,5588094,5588105,5588124,5588147,5588167,5588172,5588185"
730424,N. Djiga,1629,,5,2,"5588385,5588407"
730424,N. Djiga,1629,Central Defender,76,3,"5588332,5588369,5588445"
731238,T. Dibling,1619,Full Back,40,1,5588101
731238,T. Dibling,1619,Midfielder,324,7,"5588084,5588097,5588220,5588258,5588262,5588409,5588437"
731238,T. Dibling,1619,Striker,213,4,"5588131,5588244,5588327,5588398"
731238,T. Dibling,1619,Winger,1287,20,"5588117,5588127,5588140,5588157,5588168,5588177,5588189,5588199,5588238,5588277,5588289,5588339,5588347,5588354,5588369,5588378,5588388,5588418,5588427,5588446"
732238,A. Scott,1659,Midfielder,774,17,"5588085,5588091,5588103,5588111,5588125,5588147,5588150,5588327,5588341,5588357,5588371,5588389,5588391,5588402,5588411,5588420,5588430"
732238,A. Scott,1659,Winger,45,3,"5588131,5588332,5588450"
732998,J. Hinshelwood,1651,Full Back,877,11,"5588083,5588092,5588100,5588112,5588339,5588341,5588351,5588367,5588372,5588382,5588392"
732998,J. Hinshelwood,1651,Midfielder,978,14,"5588121,5588133,5588143,5588155,5588173,5588181,5588302,5588318,5588321,5588401,5588412,5588423,5588439,5588458"
732998,J. Hinshelwood,1651,Striker,13,1,5588443
735759,N. O'Reilly,1625,Full Back,496,7,"5588326,5588376,5588387,5588395,5588403,5588415,5588428"
735759,N. O'Reilly,1625,Midfielder,43,2,"5588294,5588437"
739094,D. Jebbison,1659,Midfielder,36,4,"5588301,5588362,5588371,5588430"
739094,D. Jebbison,1659,Striker,98,9,"5588091,5588287,5588297,5588311,5588327,5588389,5588411,5588420,5588448"
739094,D. Jebbison,1659,Winger,66,3,"5588085,5588332,5588450"
743352,A. Dorrington,1624,Central Defender,16,1,5588238
745926,M. Lewis-Skelly,1609,Full Back,1431,22,"5588126,5588160,5588230,5588242,5588250,5588261,5588280,5588290,5588309,5588310,5588324,5588330,5588355,5588360,5588370,5588383,5588390,5588410,5588420,5588433,5588440,5588457"
745926,M. Lewis-Skelly,1609,Midfielder,36,1,5588405
745929,E. Nwaneri,1609,Full Back,15,1,5588150
745929,E. Nwaneri,1609,Midfielder,214,7,"5588130,5588175,5588190,5588224,5588309,5588410,5588457"
745929,E. Nwaneri,1609,Striker,56,3,"5588160,5588230,5588242"
745929,E. Nwaneri,1609,Winger,693,15,"5588118,5588208,5588261,5588272,5588310,5588324,5588330,5588342,5588355,5588360,5588370,5588383,5588390,5588405,5588420"
747910,W. Osula,1613,,17,3,"5588155,5588186,5588317"
747910,W. Osula,1613,Midfielder,9,1,5588164
747910,W. Osula,1613,Striker,71,4,"5588236,5588256,5588288,5588348"
747910,W. Osula,1613,Winger,105,6,"5588123,5588297,5588386,5588416,5588440,5588455"
762994,T. Fredricson,1611,Central Defender,167,2,"5588407,5588422"
764067,E. da Silva Moreira,1642,,6,1,5588176
764067,E. da Silva Moreira,1642,Full Back,32,1,5588217
767039,O. Scarles,1633,Full Back,700,14,"5588231,5588249,5588299,5588300,5588313,5588329,5588330,5588344,5588358,5588374,5588389,5588394,5588409,5588452"
767039,O. Scarles,1633,Midfielder,15,1,5588286
767087,A. Gray,1624,Central Defender,935,12,"5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588312,5588328,5588335,5588343"
