player_id,team_id,total_minutes_played,match_ids
658308,1619,2929,"[np.int64(5588097), np.int64(5588101), np.int64(5588117), np.int64(5588127), np.int64(5588131), np.int64(5588140), np.int64(5588157), np.int64(5588168), np.int64(5588177), np.int64(5588189), np.int64(5588199), np.int64(5588201), np.int64(5588219), np.int64(5588220), np.int64(5588238), np.int64(5588244), np.int64(5588258), np.int64(5588262), np.int64(5588289), np.int64(5588298), np.int64(5588307), np.int64(5588315), np.int64(5588327), np.int64(5588339), np.int64(5588347), np.int64(5588354), np.int64(5588369), np.int64(5588378), np.int64(5588388), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588427), np.int64(5588437), np.int64(5588446), np.int64(5588457)]"
658798,1625,1921,"[np.int64(5588088), np.int64(5588096), np.int64(5588109), np.int64(5588116), np.int64(5588137), np.int64(5588148), np.int64(5588159), np.int64(5588168), np.int64(5588170), np.int64(5588181), np.int64(5588197), np.int64(5588204), np.int64(5588217), np.int64(5588222), np.int64(5588240), np.int64(5588255), np.int64(5588266), np.int64(5588276), np.int64(5588294), np.int64(5588326), np.int64(5588337), np.int64(5588356), np.int64(5588367), np.int64(5588376), np.int64(5588387), np.int64(5588395), np.int64(5588428), np.int64(5588437)]"
659056,1619,1470,"[np.int64(5588157), np.int64(5588168), np.int64(5588201), np.int64(5588219), np.int64(5588220), np.int64(5588238), np.int64(5588258), np.int64(5588262), np.int64(5588277), np.int64(5588289), np.int64(5588298), np.int64(5588315), np.int64(5588327), np.int64(5588339), np.int64(5588347), np.int64(5588354), np.int64(5588369), np.int64(5588378), np.int64(5588388), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588427), np.int64(5588437), np.int64(5588446), np.int64(5588457)]"
661732,1625,1808,"[np.int64(5588088), np.int64(5588096), np.int64(5588116), np.int64(5588126), np.int64(5588137), np.int64(5588159), np.int64(5588168), np.int64(5588181), np.int64(5588197), np.int64(5588204), np.int64(5588217), np.int64(5588222), np.int64(5588235), np.int64(5588240), np.int64(5588255), np.int64(5588266), np.int64(5588276), np.int64(5588281), np.int64(5588310), np.int64(5588326), np.int64(5588337), np.int64(5588343), np.int64(5588356), np.int64(5588367), np.int64(5588376), np.int64(5588395), np.int64(5588403), np.int64(5588437), np.int64(5588451)]"
669602,1610,2246,"[np.int64(5588088), np.int64(5588099), np.int64(5588102), np.int64(5588111), np.int64(5588129), np.int64(5588133), np.int64(5588144), np.int64(5588153), np.int64(5588164), np.int64(5588174), np.int64(5588182), np.int64(5588196), np.int64(5588202), np.int64(5588228), np.int64(5588233), np.int64(5588243), np.int64(5588253), np.int64(5588265), np.int64(5588273), np.int64(5588287), np.int64(5588292), np.int64(5588306), np.int64(5588313), np.int64(5588375), np.int64(5588381), np.int64(5588393), np.int64(5588404), np.int64(5588413), np.int64(5588424), np.int64(5588435)]"
677949,1651,2068,"[np.int64(5588083), np.int64(5588092), np.int64(5588100), np.int64(5588112), np.int64(5588133), np.int64(5588155), np.int64(5588163), np.int64(5588173), np.int64(5588181), np.int64(5588192), np.int64(5588201), np.int64(5588226), np.int64(5588232), np.int64(5588249), np.int64(5588252), np.int64(5588260), np.int64(5588272), np.int64(5588283), np.int64(5588296), np.int64(5588302), np.int64(5588321), np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588372), np.int64(5588382), np.int64(5588392), np.int64(5588401), np.int64(5588412), np.int64(5588423), np.int64(5588439), np.int64(5588443), np.int64(5588458)]"
681063,1624,934,"[np.int64(5588328), np.int64(5588335), np.int64(5588343), np.int64(5588364), np.int64(5588375), np.int64(5588388), np.int64(5588399), np.int64(5588408), np.int64(5588414), np.int64(5588429), np.int64(5588438), np.int64(5588441), np.int64(5588458)]"
688446,1628,90,[np.int64(5588093)]
689107,1610,216,"[np.int64(5588088), np.int64(5588099), np.int64(5588111), np.int64(5588133), np.int64(5588153), np.int64(5588219), np.int64(5588228)]"
692543,1611,2269,"[np.int64(5588080), np.int64(5588092), np.int64(5588106), np.int64(5588117), np.int64(5588122), np.int64(5588136), np.int64(5588141), np.int64(5588154), np.int64(5588169), np.int64(5588174), np.int64(5588185), np.int64(5588195), np.int64(5588205), np.int64(5588210), np.int64(5588227), np.int64(5588247), np.int64(5588259), np.int64(5588267), np.int64(5588275), np.int64(5588289), np.int64(5588296), np.int64(5588304), np.int64(5588316), np.int64(5588328), np.int64(5588333), np.int64(5588349), np.int64(5588355), np.int64(5588366), np.int64(5588373), np.int64(5588387), np.int64(5588396), np.int64(5588407), np.int64(5588411), np.int64(5588422), np.int64(5588434), np.int64(5588444)]"
692544,1611,1701,"[np.int64(5588080), np.int64(5588092), np.int64(5588106), np.int64(5588117), np.int64(5588122), np.int64(5588136), np.int64(5588141), np.int64(5588205), np.int64(5588227), np.int64(5588235), np.int64(5588247), np.int64(5588259), np.int64(5588267), np.int64(5588275), np.int64(5588289), np.int64(5588296), np.int64(5588304), np.int64(5588316), np.int64(5588396), np.int64(5588407), np.int64(5588411), np.int64(5588422), np.int64(5588434), np.int64(5588444), np.int64(5588454)]"
693147,1629,1,[np.int64(5588194)]
698840,1659,2080,"[np.int64(5588085), np.int64(5588091), np.int64(5588103), np.int64(5588125), np.int64(5588131), np.int64(5588147), np.int64(5588150), np.int64(5588161), np.int64(5588192), np.int64(5588209), np.int64(5588212), np.int64(5588225), np.int64(5588231), np.int64(5588247), np.int64(5588251), np.int64(5588264), np.int64(5588271), np.int64(5588287), np.int64(5588297), np.int64(5588301), np.int64(5588311), np.int64(5588327), np.int64(5588332), np.int64(5588341), np.int64(5588357), np.int64(5588362), np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588402), np.int64(5588411), np.int64(5588420)]"
698930,1633,4,[np.int64(5588231)]
698931,1633,59,"[np.int64(5588299), np.int64(5588313)]"
700018,1669,553,"[np.int64(5588312), np.int64(5588329), np.int64(5588336), np.int64(5588340), np.int64(5588381), np.int64(5588390), np.int64(5588401), np.int64(5588417), np.int64(5588422), np.int64(5588432), np.int64(5588442), np.int64(5588459)]"
707333,1631,2498,"[np.int64(5588089), np.int64(5588094), np.int64(5588105), np.int64(5588113), np.int64(5588124), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588172), np.int64(5588185), np.int64(5588196), np.int64(5588216), np.int64(5588226), np.int64(5588236), np.int64(5588246), np.int64(5588254), np.int64(5588266), np.int64(5588284), np.int64(5588295), np.int64(5588308), np.int64(5588314), np.int64(5588324), np.int64(5588336), np.int64(5588344), np.int64(5588352), np.int64(5588366), np.int64(5588376), np.int64(5588386), np.int64(5588436), np.int64(5588450)]"
719786,1651,2700,"[np.int64(5588092), np.int64(5588100), np.int64(5588112), np.int64(5588121), np.int64(5588133), np.int64(5588143), np.int64(5588155), np.int64(5588163), np.int64(5588181), np.int64(5588192), np.int64(5588214), np.int64(5588226), np.int64(5588232), np.int64(5588249), np.int64(5588252), np.int64(5588260), np.int64(5588272), np.int64(5588283), np.int64(5588296), np.int64(5588302), np.int64(5588321), np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588372), np.int64(5588382), np.int64(5588392), np.int64(5588401), np.int64(5588412), np.int64(5588423), np.int64(5588439), np.int64(5588443), np.int64(5588458)]"
724763,1659,6,[np.int64(5588301)]
729649,1631,602,"[np.int64(5588089), np.int64(5588094), np.int64(5588105), np.int64(5588113), np.int64(5588124), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588167), np.int64(5588172), np.int64(5588185)]"
730424,1629,81,"[np.int64(5588332), np.int64(5588369), np.int64(5588385), np.int64(5588407), np.int64(5588445)]"
731238,1619,1864,"[np.int64(5588084), np.int64(5588097), np.int64(5588101), np.int64(5588117), np.int64(5588127), np.int64(5588131), np.int64(5588140), np.int64(5588157), np.int64(5588168), np.int64(5588177), np.int64(5588189), np.int64(5588199), np.int64(5588220), np.int64(5588238), np.int64(5588244), np.int64(5588258), np.int64(5588262), np.int64(5588277), np.int64(5588289), np.int64(5588327), np.int64(5588339), np.int64(5588347), np.int64(5588354), np.int64(5588369), np.int64(5588378), np.int64(5588388), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588427), np.int64(5588437), np.int64(5588446)]"
732238,1659,819,"[np.int64(5588085), np.int64(5588091), np.int64(5588103), np.int64(5588111), np.int64(5588125), np.int64(5588131), np.int64(5588147), np.int64(5588150), np.int64(5588327), np.int64(5588332), np.int64(5588341), np.int64(5588357), np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588402), np.int64(5588411), np.int64(5588420), np.int64(5588430), np.int64(5588450)]"
732998,1651,1868,"[np.int64(5588083), np.int64(5588092), np.int64(5588100), np.int64(5588112), np.int64(5588121), np.int64(5588133), np.int64(5588143), np.int64(5588155), np.int64(5588173), np.int64(5588181), np.int64(5588302), np.int64(5588318), np.int64(5588321), np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588372), np.int64(5588382), np.int64(5588392), np.int64(5588401), np.int64(5588412), np.int64(5588423), np.int64(5588439), np.int64(5588443), np.int64(5588458)]"
735759,1625,539,"[np.int64(5588294), np.int64(5588326), np.int64(5588376), np.int64(5588387), np.int64(5588395), np.int64(5588403), np.int64(5588415), np.int64(5588428), np.int64(5588437)]"
739094,1659,200,"[np.int64(5588085), np.int64(5588091), np.int64(5588287), np.int64(5588297), np.int64(5588301), np.int64(5588311), np.int64(5588327), np.int64(5588332), np.int64(5588362), np.int64(5588371), np.int64(5588389), np.int64(5588411), np.int64(5588420), np.int64(5588430), np.int64(5588448), np.int64(5588450)]"
743352,1624,16,[np.int64(5588238)]
745926,1609,1467,"[np.int64(5588126), np.int64(5588160), np.int64(5588230), np.int64(5588242), np.int64(5588250), np.int64(5588261), np.int64(5588280), np.int64(5588290), np.int64(5588309), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588355), np.int64(5588360), np.int64(5588370), np.int64(5588383), np.int64(5588390), np.int64(5588405), np.int64(5588410), np.int64(5588420), np.int64(5588433), np.int64(5588440), np.int64(5588457)]"
745929,1609,978,"[np.int64(5588118), np.int64(5588130), np.int64(5588150), np.int64(5588160), np.int64(5588175), np.int64(5588190), np.int64(5588208), np.int64(5588224), np.int64(5588230), np.int64(5588242), np.int64(5588261), np.int64(5588272), np.int64(5588309), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588342), np.int64(5588355), np.int64(5588360), np.int64(5588370), np.int64(5588383), np.int64(5588390), np.int64(5588405), np.int64(5588410), np.int64(5588420), np.int64(5588457)]"
747910,1613,202,"[np.int64(5588123), np.int64(5588155), np.int64(5588164), np.int64(5588186), np.int64(5588236), np.int64(5588256), np.int64(5588288), np.int64(5588297), np.int64(5588317), np.int64(5588348), np.int64(5588386), np.int64(5588416), np.int64(5588440), np.int64(5588455)]"
762994,1611,167,"[np.int64(5588407), np.int64(5588422)]"
764067,1642,38,"[np.int64(5588176), np.int64(5588217)]"
767039,1633,715,"[np.int64(5588231), np.int64(5588249), np.int64(5588286), np.int64(5588299), np.int64(5588300), np.int64(5588313), np.int64(5588329), np.int64(5588330), np.int64(5588344), np.int64(5588358), np.int64(5588374), np.int64(5588389), np.int64(5588394), np.int64(5588409), np.int64(5588452)]"
767087,1624,1805,"[np.int64(5588089), np.int64(5588098), np.int64(5588128), np.int64(5588158), np.int64(5588178), np.int64(5588207), np.int64(5588212), np.int64(5588228), np.int64(5588238), np.int64(5588248), np.int64(5588257), np.int64(5588268), np.int64(5588278), np.int64(5588280), np.int64(5588293), np.int64(5588308), np.int64(5588312), np.int64(5588328), np.int64(5588335), np.int64(5588343), np.int64(5588364), np.int64(5588388), np.int64(5588399), np.int64(5588414), np.int64(5588429), np.int64(5588438), np.int64(5588441), np.int64(5588458)]"
767330,1613,366,"[np.int64(5588245), np.int64(5588256), np.int64(5588288), np.int64(5588307), np.int64(5588317), np.int64(5588326), np.int64(5588338), np.int64(5588348), np.int64(5588377), np.int64(5588386), np.int64(5588396), np.int64(5588416), np.int64(5588435), np.int64(5588440)]"
769441,1611,1219,"[np.int64(5588210), np.int64(5588227), np.int64(5588235), np.int64(5588247), np.int64(5588259), np.int64(5588267), np.int64(5588275), np.int64(5588289), np.int64(5588296), np.int64(5588304), np.int64(5588316), np.int64(5588333), np.int64(5588349), np.int64(5588355), np.int64(5588373), np.int64(5588387), np.int64(5588396), np.int64(5588407), np.int64(5588411), np.int64(5588422), np.int64(5588434)]"
769918,1614,334,"[np.int64(5588319), np.int64(5588320), np.int64(5588331), np.int64(5588346), np.int64(5588361), np.int64(5588380), np.int64(5588398)]"
770402,1610,86,"[np.int64(5588088), np.int64(5588273), np.int64(5588313)]"
771887,1631,2,[np.int64(5588427)]
776649,1612,14,[np.int64(5588305)]
776849,1619,39,"[np.int64(5588084), np.int64(5588220)]"
776857,1610,213,"[np.int64(5588292), np.int64(5588321), np.int64(5588347), np.int64(5588352), np.int64(5588360), np.int64(5588404), np.int64(5588413), np.int64(5588444)]"
777938,1659,2464,"[np.int64(5588085), np.int64(5588103), np.int64(5588125), np.int64(5588170), np.int64(5588180), np.int64(5588192), np.int64(5588209), np.int64(5588212), np.int64(5588225), np.int64(5588231), np.int64(5588247), np.int64(5588251), np.int64(5588264), np.int64(5588271), np.int64(5588287), np.int64(5588297), np.int64(5588301), np.int64(5588311), np.int64(5588327), np.int64(5588332), np.int64(5588341), np.int64(5588357), np.int64(5588362), np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588402), np.int64(5588411), np.int64(5588420), np.int64(5588430), np.int64(5588448), np.int64(5588450)]"
779565,1624,1291,"[np.int64(5588089), np.int64(5588098), np.int64(5588107), np.int64(5588128), np.int64(5588136), np.int64(5588197), np.int64(5588207), np.int64(5588212), np.int64(5588228), np.int64(5588238), np.int64(5588248), np.int64(5588257), np.int64(5588278), np.int64(5588280), np.int64(5588293), np.int64(5588308), np.int64(5588312), np.int64(5588328), np.int64(5588335), np.int64(5588343), np.int64(5588357), np.int64(5588364), np.int64(5588375), np.int64(5588388), np.int64(5588399), np.int64(5588408), np.int64(5588414)]"
781890,1614,154,"[np.int64(5588086), np.int64(5588090), np.int64(5588105), np.int64(5588256), np.int64(5588319)]"
783644,1625,103,"[np.int64(5588181), np.int64(5588255)]"
786541,1610,11,[np.int64(5588347)]
790219,1669,11,[np.int64(5588233)]
798323,1623,90,[np.int64(5588098)]
803390,1633,213,"[np.int64(5588149), np.int64(5588188), np.int64(5588269), np.int64(5588276), np.int64(5588299), np.int64(5588313), np.int64(5588329), np.int64(5588374), np.int64(5588389), np.int64(5588394), np.int64(5588409), np.int64(5588449)]"
807014,1651,594,"[np.int64(5588296), np.int64(5588318), np.int64(5588321), np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588372), np.int64(5588382), np.int64(5588392), np.int64(5588401), np.int64(5588412), np.int64(5588423), np.int64(5588439), np.int64(5588443), np.int64(5588458)]"
807765,1669,8,[np.int64(5588128)]
808999,1631,6,[np.int64(5588266)]
809491,1631,1607,"[np.int64(5588089), np.int64(5588094), np.int64(5588105), np.int64(5588124), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588167), np.int64(5588172), np.int64(5588185), np.int64(5588200), np.int64(5588216), np.int64(5588236), np.int64(5588246), np.int64(5588254), np.int64(5588266), np.int64(5588270), np.int64(5588284), np.int64(5588295), np.int64(5588308), np.int64(5588324), np.int64(5588336), np.int64(5588344), np.int64(5588352), np.int64(5588366), np.int64(5588376), np.int64(5588386), np.int64(5588406), np.int64(5588419), np.int64(5588436), np.int64(5588450)]"
810336,1628,590,"[np.int64(5588183), np.int64(5588191), np.int64(5588203), np.int64(5588215), np.int64(5588222), np.int64(5588232), np.int64(5588242), np.int64(5588251), np.int64(5588284), np.int64(5588299), np.int64(5588316), np.int64(5588322), np.int64(5588334), np.int64(5588353), np.int64(5588368), np.int64(5588378), np.int64(5588382), np.int64(5588395), np.int64(5588402), np.int64(5588410), np.int64(5588438), np.int64(5588445), np.int64(5588453)]"
